domain,company,vertical,industry_raw,region,source,list_year,stratum
tandymgroup.com,Tandym Group,services_other,Human Resources,us,inc.com_api_i5list,2021,inc.com_api_i5list
swoocgames.com,Swooc Games,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
supremelending.com,Supreme Lending,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
teamgillson.com,Gillson Trucking,services_other,Logistics & Transportation,us,inc.com_api_i5list,2021,inc.com_api_i5list
sunsetequityfunding.com,Sunset Equity,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
surgerydynamics.com,Surgery Dynamics,health,Manufacturing,us,inc.com_api_i5list,2021,inc.com_api_i5list
tapemanblue.com,TapeManBlue,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
tankutility.com,Tank Utility,software_saas,Logistics & Transportation,us,inc.com_api_i5list,2021,inc.com_api_i5list
teamhousing.com,Team Housing Solutions,services_other,Travel & Hospitality,us,inc.com_api_i5list,2021,inc.com_api_i5list
spectacularacademy.com,Spectacular Academy,edtech,Education,us,inc.com_api_i5list,2021,inc.com_api_i5list
teamdynamix.com,TeamDynamix,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
tbi-store.com,THE BEST INDUSTRIES,ecommerce_retail,Retail,us,inc.com_api_i5list,2021,inc.com_api_i5list
technoirsolutions.com,ePowerTower,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
spirecollective.com,Spire Collective,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
taprm.com,TapRm,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2021,inc.com_api_i5list
stratosphereconsulting.com,Stratosphere Technical Consulting,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
techvera.com,Techvera,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
teehunt.com,Tee Hunt,ecommerce_retail,Retail,us,inc.com_api_i5list,2021,inc.com_api_i5list
talmanconsultants.com,Talman Consultants,services_other,Engineering,us,inc.com_api_i5list,2021,inc.com_api_i5list
staidlogic.com,StaidLogic,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
sourcem.com,sourceM,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
teamingenuity.com,Ingenuity,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
teamhardbodycoaching.com,HARDBODY COACHING LLC,health,Health Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
teleties.com,Teleties,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
textiq.com,Text IQ,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
terradotta.com,Terra Dotta,edtech,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
the-tax-coach.com,Valentine CPA,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
prouduct.com,PROUDUCT,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
texastaxprotest.com,Texas Tax Protest,services_other,Real Estate,us,inc.com_api_i5list,2021,inc.com_api_i5list
tffinc.net,Top Flite Financial,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
thecamelexpress.com,Camel Express Car Wash,services_other,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
textio.com,Textio,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
thekombuchashop.com,The Kombucha Shop,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2021,inc.com_api_i5list
thedailygraceco.com,The Daily Grace Co.,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
southwestfunding.com,"Southwest Funding, LP",fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
tgtgllc.com,The Green Technology Group,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
theguarantors.com,TheGuarantors,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
recorgroup.com,Recor Group LLC,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
tenantbase.com,TenantBase,services_other,Real Estate,us,inc.com_api_i5list,2021,inc.com_api_i5list
technalink.net,Technalink,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
thehydrojug.com,HydroJug,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
telligentech.com,Telligen Tech,health,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
theohmstore.co,The Ohm Store,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
textrequest.com,Text Request,software_saas,Telecommunications,us,inc.com_api_i5list,2021,inc.com_api_i5list
thegoodlifeinstitute.com,The Goodlife Institute,services_other,Education,us,inc.com_api_i5list,2021,inc.com_api_i5list
steelroot.us,Steel Root,services_other,Security,us,inc.com_api_i5list,2021,inc.com_api_i5list
thespanishgroup.org,The Spanish Group,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
teamncw.com,NCW,services_other,Human Resources,us,inc.com_api_i5list,2021,inc.com_api_i5list
thepearlsource.com,The Pearl Source,ecommerce_retail,Retail,us,inc.com_api_i5list,2021,inc.com_api_i5list
therabreath.com,TheraBreath,health,Health Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
theplanetgroup.com,The Planet Group,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
thewrap.life,The Wrap Life,ecommerce_retail,Retail,us,inc.com_api_i5list,2021,inc.com_api_i5list
telesis7.com,Telesis7,services_other,Telecommunications,us,inc.com_api_i5list,2021,inc.com_api_i5list
thoracent.com,Thoracent,health,Health Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
t4spartners.com,T4S Partners,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
thinkconsulting.com,Think Systems,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
thinkstack.co,Think Stack,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
theoremreach.com,TheoremReach,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
threekit.com,Threekit,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
siliconbeachsolutions.com,Silicon Beach Solutions,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
thoroughcare.net,ThoroughCare,health,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
sunprotectionfl.com,Sun Protection of Florida,services_other,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
thinkpowersolutions.com,Think Power Solutions,services_other,Energy,us,inc.com_api_i5list,2021,inc.com_api_i5list
tipmrebuilders.com,MAKS Enterprises,services_other,Manufacturing,us,inc.com_api_i5list,2021,inc.com_api_i5list
theligongroup.com,The Ligon Group,services_other,Real Estate,us,inc.com_api_i5list,2021,inc.com_api_i5list
syssero.com,Syssero,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
reltechinc.com,The Domenix oration,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
thespeakerlab.com,The Speaker Lab,edtech,Education,us,inc.com_api_i5list,2021,inc.com_api_i5list
tiled.co,Tiled,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
tobiasfinancial.com,Tobias Financial Advisors,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
timberlane.com,Timberlane,ecommerce_retail,Manufacturing,us,inc.com_api_i5list,2021,inc.com_api_i5list
toorakcapital.com,Toorak Capital Partners,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
topsailsteamer.com,Topsail Steamer,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2021,inc.com_api_i5list
timscomplete.com,Tim's Complete Landscape Management,services_other,Construction,us,inc.com_api_i5list,2021,inc.com_api_i5list
trademarkengine.com,Trademark Engine,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
touchpointk12.com,Touchpoint Industries,services_other,Manufacturing,us,inc.com_api_i5list,2021,inc.com_api_i5list
trackforce.com,Trackforce,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
treez.io,Treez,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
titanbrands.com,Titan Brands,ecommerce_retail,Retail,us,inc.com_api_i5list,2021,inc.com_api_i5list
townemortgage.com,Towne Mortgage Company,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
traderphd.com,Trader PhD,fintech_insurance,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
triagelogic.com,TriageLogic,health,Health Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
towercapllc.com,Tower Capital,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
topdrawermerch.com,Top Drawer Merch,ecommerce_retail,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
trailerbridge.com,Trailer Bridge,services_other,Logistics & Transportation,us,inc.com_api_i5list,2021,inc.com_api_i5list
tommystaverntap.com,Triple T Hospitality Group,services_other,Travel & Hospitality,us,inc.com_api_i5list,2021,inc.com_api_i5list
terazo.com,Terazo,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
thetactilegroup.com,Tactile Design Group,services_other,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
thetreecenter.com,The Tree Center,ecommerce_retail,Retail,us,inc.com_api_i5list,2021,inc.com_api_i5list
triterra.us,Triterra,services_other,Environmental Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
tripwireinteractive.com,Tripwire Interactive,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
tnasphaltservices.com,T&N Asphalt Services,services_other,Construction,us,inc.com_api_i5list,2021,inc.com_api_i5list
tricolorholdings.com,Tricolor,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
trbhi.com,Trbhi,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
trucesoftware.com,TRUCE Software,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
trippnt.com,TrippNT,ecommerce_retail,Manufacturing,us,inc.com_api_i5list,2021,inc.com_api_i5list
traliant.com,Traliant,edtech,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
proximo.com,Proximo,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
transfasttrucking.net,TRANSFAST TRUCKING,services_other,Logistics & Transportation,us,inc.com_api_i5list,2021,inc.com_api_i5list
truconnect.com,TruConnect,services_other,Telecommunications,us,inc.com_api_i5list,2021,inc.com_api_i5list
tribecalawsuitloans.com,Tribeca Capital Group,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
trimlight.com,Illumination Enterprises,ecommerce_retail,Manufacturing,us,inc.com_api_i5list,2021,inc.com_api_i5list
tristatetraining.com,"Tri-State Transportation, Training and Safety Consulting",services_other,Health Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
trility.io,Trility Consulting,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
trove.co,Trove,software_saas,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
tribute.co,Tribute.co,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
sparkbusinessworks.com,SPARK Business Works,services_other,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
trackstreet.com,TrackStreet,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
tswfoods.com,TSW Foods,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2021,inc.com_api_i5list
triyam.com,Triyam,health,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
triforce-inc.com,Tri-Force Consulting Services,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
triumphplaysystems.com,Triumph Play Systems,ecommerce_retail,Manufacturing,us,inc.com_api_i5list,2021,inc.com_api_i5list
tumbleweedtexstyles.com,Tumbleweed TexStyles,ecommerce_retail,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
tryhungry.com,HUNGRY,ecommerce_retail,Food & Beverage,us,inc.com_api_i5list,2021,inc.com_api_i5list
thirdpartypet.com,Pawsitive Solutions,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
tucson-pools.com,AMBIANCE POOL SERVICE,services_other,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
systemautomation.com,System Automation Corporation,services_other,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
trellisrx.com,Trellis Rx,health,Health Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
unacast.com,Unacast,software_saas,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
tworoadsco.com,Two Roads,services_other,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
surf9.com,Surf 9,services_other,Manufacturing,us,inc.com_api_i5list,2021,inc.com_api_i5list
ulrichlifestyle.com,Ulrich Lifestyle Structures,ecommerce_retail,Manufacturing,us,inc.com_api_i5list,2021,inc.com_api_i5list
ultimatetoys.com,Ultimate Toys,ecommerce_retail,Automotive,us,inc.com_api_i5list,2021,inc.com_api_i5list
unitedmedicalcredit.com,United Medical Credit,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
universalspartan.com,Universal Spartan,services_other,Logistics & Transportation,us,inc.com_api_i5list,2021,inc.com_api_i5list
unisonhome.com,Unison,ecommerce_retail,Retail,us,inc.com_api_i5list,2021,inc.com_api_i5list
urbint.com,Urbint,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
u-renew.com,United Renewable Energy,services_other,Energy,us,inc.com_api_i5list,2021,inc.com_api_i5list
upgrade.com,Upgrade,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
unibellfinancial.com,Unibell Financial,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
urbnplayground.com,Urban Playground,services_other,Real Estate,us,inc.com_api_i5list,2021,inc.com_api_i5list
upperlinehealth.com,Upperline Health,health,Health Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
trustrestorepro.com,RestorePro Reconstruction,services_other,Construction,us,inc.com_api_i5list,2021,inc.com_api_i5list
usipcom.com,USIP Communications,services_other,Telecommunications,us,inc.com_api_i5list,2021,inc.com_api_i5list
truity.com,Truity,services_other,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
triaxtec.com,Triax Technologies,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
timpsontraining.com,Timpson Training,edtech,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
undercanvas.com,Under Canvas,services_other,Travel & Hospitality,us,inc.com_api_i5list,2021,inc.com_api_i5list
uchaininc.com,UChain Inc.,services_other,Logistics & Transportation,us,inc.com_api_i5list,2021,inc.com_api_i5list
thepipelinegroup.io,The Pipeline Group,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
urbangolfperformance.com,Urban Golf Performance,services_other,Consumer Products,us,inc.com_api_i5list,2021,inc.com_api_i5list
uscreen.tv,Uscreen,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
umloans.com,United Mortgage,fintech_insurance,Financial Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
underbelly.is,Underbelly Creative,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
vantixelectric.com,Vantix Electric,services_other,Construction,us,inc.com_api_i5list,2021,inc.com_api_i5list
vantaca.com,Vantaca,software_saas,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
truefriendsmovingcompany.com,True Friends Moving Company,services_other,Logistics & Transportation,us,inc.com_api_i5list,2021,inc.com_api_i5list
valkyrie.com,Valkyrie Enterprises,services_other,Engineering,us,inc.com_api_i5list,2021,inc.com_api_i5list
valeoamericas.com,Valeo Groupe Americas,services_other,Real Estate,us,inc.com_api_i5list,2021,inc.com_api_i5list
vaporchasers.com,Vapor Chasers,ecommerce_retail,Retail,us,inc.com_api_i5list,2021,inc.com_api_i5list
vecteezy.com,Vecteezy,ecommerce_retail,Software,us,inc.com_api_i5list,2021,inc.com_api_i5list
utahsplumber.com,Connectionz Acquisition,services_other,Consumer Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
tbngconsulting.com,TBNG,services_other,IT Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
vchiefs.com,vChief,services_other,Business Products & Services,us,inc.com_api_i5list,2021,inc.com_api_i5list
varsal.com,Varsal,services_other,Manufacturing,us,inc.com_api_i5list,2021,inc.com_api_i5list
